"GLA_genenames"	"GLA_pvalue"
"BPIFB1"	0.602733864
"ZNF287"	0.751196385
"KCNB1"	0.860019404
"MAN1C1"	0.80876685
"ITGB8"	0.790219567
"SYNDIG1"	0.760826695
"SMOC2"	0.517418811
"ACRC"	0.835766442
"ZBTB20"	0.872472426
"ADPRHL1"	0.485050041
"WDR1"	0.767252349
"IDUA"	0.521081495
"TMEM234"	0.431589052
"NPAS4"	0.828521752
"KCNB2"	0.862560253
"LILRA4"	0.530626021
"FOXP4"	0.831565564
"LIPG"	0.756453738
"ACTR3"	0.614376532
"ADM"	0.760199653
"PGR"	0.788729065
"CCDC22"	0.771927083
"TNRC6A"	0.666401144
"ITGA3"	0.467156352
"CEACAM1"	0.216071283
"PAX2"	0.717567913
"TAS1R1"	0.742736928
"CPEB1"	0.709981107
"DLL4"	0.856715686
"ASB3"	0.383776042
"TEKT3"	0.316988868
"GAP43"	0.711828533
"LUC7L3"	0.684148284
"GAS7"	0.774625204
"PCDHAC2"	0.831383272
"MAN1A1"	0.64143127
"P2RX7"	0.595012255
"CHRNB4"	0.767556168
"SFTPC"	0.724065564
"FBXO31"	0.809694649
"ITGB1"	0.789384191
"FBXO21"	0.490868566
"WIPF1"	0.759073734
"SCMH1"	0.753977737
"CD99L2"	0.560620915
"EGLN1"	0.685902778
"DNAJB12"	0.706305147
"DACH1"	0.768771446
"LANCL2"	0.733541156
"SLC12A6"	0.562314134
"DES"	0.519066585
"RSRC1"	0.587649612
"DLL3"	0.724164114
"HNF4A"	0.775849673
"CAPN14"	0.817839563
"DDX28"	0.790527471
"POLK"	0.325492239
"ENOX2"	0.554507251
"MAP3K7"	0.521271446
"ZNF845"	0.847151757
"LRRC24"	0.644969873
"TSHZ3"	0.919715074
"OR6M1"	0.654758987
"DNAJC14"	0.778666769
"HUNK"	0.837949346
"SMARCD1"	0.680893587
"NRK"	0.304898897
"RNF2"	0.566094261
"BACE1"	0.723278186
"OVOL2"	0.654866728
"SLC28A1"	0.522495404
"SPOCK1"	0.678257761
"OR2F2"	0.742139502
"PHF20"	0.764253472
"OR13H1"	0.731526246
"CLN8"	0.768380821
"ZNF41"	0.775237439
"ZNF526"	0.838164828
"IL1F10"	0.662350388
"MED27"	0.613494179
"NCOA5"	0.77314951
"PDE1C"	0.267558721
"EPDR1"	0.398003472
"ERGIC3"	0.572139502
"LMAN2L"	0.652748672
"C19orf40"	0.628186275
"ARAF"	0.812390727
"LUC7L2"	0.285514706
"GPR15"	0.759444955
"MRGPRX1"	0.71310866
"ELF4"	0.781434845
"KRTAP10-8"	0.2948846
"SCN8A"	0.797661356
"P4HA1"	0.687701695
"PPP2R2B"	0.698951185
"ASB18"	0.302061887
"TRIM14"	0.720224673
"BCKDHB"	0.503139808
"ALDH1A3"	0.737657782
"HIAT1"	0.642338133
"SUV420H2"	0.724093648
"TRAF3IP3"	0.144116115
"ZNF782"	0.644048713
"BCLAF1"	0.145355392
"MEST"	0.599691074
"COMT"	0.77731107
"OC90"	0.630585172
"FUS"	0.75747549
"ACE"	0.313188317
"FIP1L1"	0.308924632
"CPNE4"	0.517308007
"FBXW9"	0.485605086
"SREK1"	0.696168811
"GCK"	0.811127451
"DGAT2"	0.411095282
"MRPL47"	0.360118975
"FAM175A"	0.268155127
"SFMBT2"	0.715653084
"GOLM1"	0.678137766
"TLR2"	0.177555147
"SEZ6L2"	0.811258681
"CCDC30"	0.128637153
"PPP3CB"	0.678302185
"ZNF300"	0.688378779
"LZTS2"	0.825463133
"DDX21"	0.592333538
"MLLT6"	0.839870813
"CD5L"	0.632645016
"CSH2"	0.711347529
"OR1N1"	0.749503676
"BPIFB3"	0.366431781
"HERC3"	0.358169935
"AS3MT"	0.612752757
"DCTN3"	0.68583895
"FUT8"	0.708651961
"NMUR1"	0.544886132
"HIPK4"	0.838763787
"CDKL5"	0.783315462
"ERF"	0.822569444
"SLC22A8"	0.755761336
"GTF2IRD2"	0.887827819
"PHF12"	0.829870302
"SAC3D1"	0.718554943
"TAF7L"	0.669904003
"FGD1"	0.765488664
"FAM47C"	0.915631127
"TESK1"	0.802159416
"PRKCG"	0.765679126
"TAS2R39"	0.649520016
"APP"	0.506249489
"KLHL13"	0.752737439
"LRRC8A"	0.897806373
"SMPD1"	0.754459252
"OR2AE1"	0.662537786
"CSK"	0.765653595
"DMWD"	0.833640727
"TAF3"	0.849244792
"GDA"	0.605881842
"BCAR3"	0.899167688
"SPPL2A"	0.642594465
"CHL1"	0.739565462
"CNTN6"	0.12119281
"HTATIP2"	0.515183824
"FBXO5"	0.600071487
"NT5C1B"	0.766405739
"PSMC2"	0.665276246
"ATP6AP1"	0.692583231
"SPNS1"	0.807089461
"MAP3K3"	0.684402063
"TNKS1BP1"	0.76167739
"BAMBI"	0.722459661
"PHACTR3"	0.756729473
"EEF2K"	0.080336499
"MTMR9"	0.72976154
"VWA5B2"	0.84455576
"ASB13"	0.779258068
"OR51I2"	0.547313113
"TMEM156"	0.719676266
"CLCN7"	0.85715482
"GTF2IRD2B"	0.890406454
"PSIP1"	0.546870915
"NOL4"	0.787939645
"DCTN6"	0.58986009
"ACTR5"	0.731862234
"C1orf43"	0.41254953
"KLHL24"	0.738125511
"BID"	0.679208027
"CEP89"	0.166454759
"ART5"	0.737805862
"TBC1D13"	0.658203636
"FBXO40"	0.591927083
"FXR2"	0.790448836
"PIGK"	0.35240962
"PSMB4"	0.630664828
"DNAJC5B"	0.613991013
"CCDC83"	0.614237132
"ACSL6"	0.23802645
"TGDS"	0.457873775
"PLA2G4A"	0.252793607
"RASGEF1C"	0.484164114
"CEP57"	0.637591401
"C15orf38-AP3S2"	0.55814185
"CCDC96"	0.495975797
"TTC39C"	0.673235805
"SOWAHB"	0.817311581
"RNASET2"	0.510601511
"SYNPO"	0.850309436
"CTCFL"	0.797375408
"SLC44A1"	0.533375715
"DKK4"	0.716034007
"CBR3"	0.613467627
"GLRA3"	0.242931985
"GAL3ST2"	0.512158395
"PCYOX1"	0.800455474
"OR9A2"	0.741351103
"PHF21B"	0.77652114
"SLC35G6"	0.787525531
"NUAK2"	0.450096507
"PDZD8"	0.85967065
"C9orf78"	0.606945466
"FAM219B"	0.718049428
"KLHL30"	0.279479677
"OR14I1"	0.659716605
"CYB5D1"	0.764623672
"C19orf54"	0.736483864
"CABLES1"	0.730547896
"ACTR2"	0.60825674
"EGFL6"	0.733035131
"DBF4"	0.693782169
"IPP"	0.705316585
"CLTC"	0.526987847
"RPS2"	0.734305045
"OR2M5"	0.654367851
"ROGDI"	0.65361826
"CHRDL1"	0.656333742
"MEOX1"	0.749716605
"ELF1"	0.629981618
"HNRNPA3"	0.571235192
"AGTR2"	0.75456444
"UHRF2"	0.807367749
"UBE3A"	0.799972426
"PRRC1"	0.519058926
"FTMT"	0.78316636
"SPINK13"	0.360098039
"KIF3B"	0.806939849
"OR2L13"	0.412076695
"BAIAP2L2"	0.563167382
"TREH"	0.198313419
"PEMT"	0.647432087
"TTC33"	0.706919935
"MYH9"	0.8695721
"KLHL22"	0.835249183
"NDUFS4"	0.572646548
"RNF220"	0.774637459
"IRF6"	0.668928207
"CSN2"	0.682949346
"CPNE2"	0.766981209
"UXS1"	0.588016238
"LIPT1"	0.237683824
"DAPL1"	0.508956801
"SLC12A2"	0.268397672
"CYP2C19"	0.307259498
"CFHR1"	0.579406148
"HTR3D"	0.425342627
"PEBP1"	0.686267872
"MYBL2"	0.809919322
"PRKCSH"	0.728511029
"SERINC5"	0.657305964
"POLA2"	0.247446385
"CYP2B6"	0.277259498
"FBXL22"	0.703272569
"MAGED1"	0.823106618
"KIAA0753"	0.118639706
"SAMD4B"	0.83490962
"ZNF780A"	0.283516646
"LPPR4"	0.779014502
"NR4A3"	0.762979473
"COG5"	0.20060049
"LDLR"	0.475901246
"TRIM3"	0.87440819
"OAS2"	0.152825776
"TBX15"	0.66830627
"OR2L3"	0.731453227
"LDLRAD2"	0.789912173
"MDP1"	0.576457312
"COL4A3BP"	0.549468954
"UGT2B10"	0.2003702
"ZMYND10"	0.429271344
"NEK7"	0.540983967
"SLC22A25"	0.040877757
"GPC3"	0.709295854
"CD1D"	0.519092627
"CRISPLD1"	0.664160029
"ANKRD13A"	0.393460989
"ZC3H6"	0.739442402
"IPCEF1"	0.637273284
"GTF3C4"	0.821313317
"TSHZ1"	0.922889093
"ZNF318"	0.603031556
"MEN1"	0.835293607
"TRIM13"	0.758911356
"NOL3"	0.713862337
"RPN1"	0.711240298
"MTPAP"	0.64875
"CEP128"	0.268390523
"APOL6"	0.781404718
"STAT3"	0.691678922
"AHR"	0.800260927
"MASP1"	0.28098703
"TBX3"	0.831145323
"RIMBP3"	0.959701287
"FAM35A"	0.781385825
"ING5"	0.556448632
"ZNF330"	0.559010927
"LAS1L"	0.781860192
"TIMP2"	0.724713031
"TMIGD2"	0.695363562
"ACE2"	0.770471303
"C17orf97"	0.738663705
"CCDC81"	0.19007404
"IFI16"	0.230729167
"GRHL1"	0.740310968
"PPP1R36"	0.497649101
"SLC30A6"	0.509856005
"AP1B1"	0.832589359
"MRPL11"	0.494944853
"C1S"	0.770511132
"NKAP"	0.697110907
"PLK2"	0.777596507
"BRD7"	0.752438725
"TMEM134"	0.525856822
"VPS33A"	0.629389808
"AGXT"	0.303911356
"SLC25A33"	0.750991626
"BFSP2"	0.697574551
"TAGAP"	0.613596303
"RAB3GAP1"	0.11684998
"GCFC2"	0.421584457
"SLX4"	0.610655127
"MAPK8IP2"	0.784467933
"PML"	0.802880413
"PCDHGA9"	0.931203533
"CSAD"	0.480906352
"NRF1"	0.745632659
"ACRBP"	0.754014502
"KLHL4"	0.76611009
"RBM22"	0.637996834
"TERF2"	0.706228043
"SLC6A2"	0.832348856
"DDX6"	0.651000817
"TRMT2B"	0.661670752
"ZNF684"	0.752396855
"HOXC12"	0.770095486
"CNOT2"	0.689579248
"TMEM244"	0.51384855
"CYB5D2"	0.790536663
"TPRX1"	0.660517259
"C1orf87"	0.307655739
"EIF6"	0.745512153
"MTO1"	0.410616319
"ETF1"	0.660400837
"GARNL3"	0.203586091
"RGPD6"	0.936635519
"ANKRD13C"	0.736460376
"CADM3"	0.677890114
"RXRA"	0.783830678
"MLF1"	0.366987337
"TRAPPC2L"	0.699965278
"PAN2"	0.588598856
"AK2"	0.731091197
"HMMR"	0.073641748
"RASGRP2"	0.80106056
"GPR89A"	0.626631944
"ARSK"	0.694534824
"TYRO3"	0.686856618
"IDS"	0.766632966
"SOX6"	0.807597529
"WSCD1"	0.748847018
"FBXW10"	0.714698734
"KRT73"	0.324743158
"P4HB"	0.751165237
"HAGH"	0.779986213
"FNDC8"	0.587944751
"STARD6"	0.698967014
"APOF"	0.741120302
"FTCD"	0.633353758
"HMGXB3"	0.903562092
"OR2T33"	0.767506638
"ERO1L"	0.628658599
"TAF5L"	0.604509293
"ARFGAP3"	0.694056373
"CRYBB2"	0.723507455
"ARHGAP6"	0.868382353
"AHRR"	0.748896038
"NEIL1"	0.327054739
"ICAM3"	0.177338644
"CDH8"	0.819566483
"TTC9C"	0.610738868
"TRAF3"	0.791807598
"ARPC1A"	0.655316074
"CKAP2"	0.744392872
"CNTNAP1"	0.680350286
"NLGN1"	0.793763787
"SEC14L1"	0.624204963
"AK5"	0.717994792
"SENP5"	0.459286663
"OR2L8"	0.637727737
"ERP29"	0.752493873
"TMX4"	0.736697815
"SALL3"	0.944770731
"DNAJC2"	0.490827717
"ZNF536"	0.931057496
"SLC35B4"	0.437982537
"WDR31"	0.150990605
"IPPK"	0.751495098
"CLOCK"	0.62629136
"C1orf146"	0.655909416
"RNF157"	0.571116728
"MAP1S"	0.92259855
"ABCC10"	0.817324346
"LIMD1"	0.791281148
"TRH"	0.751803513
"FAM181A"	0.786611009
"SYTL5"	0.767717014
"ZFAND4"	0.759547079
"PIKFYVE"	0.029986724
"ZNF274"	0.762526552
"ZNF354B"	0.69791105
"PIK3R5"	0.765786356
"RASIP1"	0.806294424
"RUVBL1"	0.69221201
"UGGT1"	0.109478145
"RNF175"	0.570053615
"GRHL2"	0.601275531
"BANP"	0.808018791
"SPZ1"	0.570356924
"STK17B"	0.57964665
"DNAJC18"	0.598896038
"DFNB59"	0.308869996
"JAZF1"	0.751119281
"LYPD5"	0.751119281
"VIPR2"	0.26972069
"RANBP10"	0.789071691
"GDPD2"	0.701372038
"TNXB"	0.998432394
"NMNAT2"	0.623689236
"RWDD2B"	0.526633987
"PIGQ"	0.763620302
"ZBTB48"	0.82817453
"HACE1"	0.223515114
"PABPC3"	0.360823121
"DTX2"	0.834770221
"ZNF510"	0.18870047
"CYHR1"	0.5283798
"ROR1"	0.841438419
"SCO1"	0.698980801
"RTF1"	0.726363868
"PPP1R9B"	0.808243975
"BDNF"	0.738869996
"TMEM150B"	0.686342933
"ZDHHC19"	0.464773284
"ISY1"	0.544861111
"LRRC8C"	0.724468954
"SLC52A1"	0.749970384
"RPS6KA4"	0.793713746
"TAF1C"	0.74183415
"MRPS18A"	0.716963848
"SORCS1"	0.272735907
"TMEM87A"	0.704276961
"MANSC1"	0.722793096
"EEF2"	0.911130004
"KAT5"	0.788554943
"SPTB"	0.801733558
"KRTAP10-6"	0.802918709
"FAM189A2"	0.593619792
"ST6GAL2"	0.748992545
"ABHD16A"	0.724940257
"RTN4IP1"	0.345907884
"CPEB3"	0.780332925
"LRFN1"	0.897731311
"TIMM50"	0.727277369
"BCL11B"	0.927969261
"PADI4"	0.821925551
"GLYAT"	0.621005923
"GGA2"	0.666136642
"TGFB2"	0.695551471
"ATP5A1"	0.727622038
"CYP2C8"	0.271120813
"CRISP1"	0.709117136
"PREP"	0.642344771
"GSG1"	0.658570261
"ATG13"	0.705818525
"ZCCHC2"	0.790376328
"TPX2"	0.755708742
"C1orf131"	0.431088644
"GUK1"	0.595009191
"STXBP3"	0.459363256
"FAM153A"	0.321354167
"CYP46A1"	0.707144097
"C12orf40"	0.259959661
"RXRG"	0.610310968
"MCRS1"	0.695101614
"KAT7"	0.743435968
"TMED3"	0.3015048
"SLC8A3"	0.859916258
"SLC13A4"	0.595157782
"BRD2"	0.812327921
"CAD"	0.732337623
"UBA3"	0.637408599
"FCHSD1"	0.166767259
"NEIL2"	0.584075266
"PACSIN2"	0.779663501
"RUNX1T1"	0.784312704
"DLX3"	0.799602737
"CYP24A1"	0.573843954
"SAMD7"	0.644450572
"TXLNB"	0.223885315
"STT3B"	0.776386336
"HHIPL1"	0.755190972
"DIS3"	0.176633987
"FAM120B"	0.484801879
"WDR60"	0.173596814
"ZYG11B"	0.760965074
"ZNF521"	0.860542279
"SUDS3"	0.398653493
"KIAA1191"	0.451904105
"GPC4"	0.763436989
"CABYR"	0.189384191
"RBM34"	0.313702512
"VANGL2"	0.79666105
"GRIN3B"	0.731842831
"EDEM2"	0.59767259
"VNN2"	0.207010825
"LMTK2"	0.849234579
"ZNF592"	0.875508578
"B4GALNT2"	0.437207414
"PLEKHM2"	0.89041105
"PPIL4"	0.196484375
"CACNB4"	0.483545752
"FAM214A"	0.723359886
"USP2"	0.631845384
"TMEM70"	0.564001736
"ANKS6"	0.766810151
"RABEP2"	0.807214052
"ARSB"	0.740494792
"DHX9"	0.179752859
"SGSM2"	0.741478248
"CDH11"	0.853118362
"TCHP"	0.048333333
"RNF44"	0.684916769
"TRAPPC11"	0.150136336
"TEAD2"	0.656934743
"CPE"	0.709530229
"UBA2"	0.755388583
"SERPINE2"	0.66399663
"TSC22D2"	0.880991115
"IGF2BP1"	0.787312602
"GLDN"	0.279507761
"HPS4"	0.541707516
"TCIRG1"	0.662967729
"GRIN2D"	0.859330065
"UHMK1"	0.687424939
"SBDS"	0.735084763
"KIAA0319"	0.627921262
"CATSPER2"	0.621312806
"SLC9B2"	0.671400123
"POF1B"	0.689990809
"TXNIP"	0.634338235
"ZNF836"	0.768477328
"C8orf34"	0.277635825
"SP6"	0.856254596
"CNKSR3"	0.441007966
"CASD1"	0.43110192
"INHBC"	0.312734886
"NNT"	0.776220895
"STK3"	0.540477431
"EPHA4"	0.21315768
"MORN5"	0.704245302
"DDN"	0.864172283
"MMP20"	0.458950674
"ZDHHC6"	0.475603043
"EBF2"	0.770721507
"ATP6V1C1"	0.592012868
"REM2"	0.538672386
"CHIT1"	0.186310764
"POSTN"	0.277920241
"MMP10"	0.16215482
"DNAJC6"	0.709886132
"ADAM30"	0.278908803
"RAB3IP"	0.378341503
"ESCO1"	0.780349265
"CHAF1A"	0.901598243
"ASIC4"	0.660752655
"ING2"	0.734843239
"ABLIM1"	0.336935764
"ZNF391"	0.750208844
"SCN5A"	0.825294118
"CASP2"	0.707356516
"ASXL1"	0.746359273
"ASXL2"	0.842540339
"FKTN"	0.524363766
"GRM2"	0.89362643
"SLC10A4"	0.777701185
"CDC45"	0.701039114
"ICAM4"	0.728831189
"CYP4A11"	0.26911969
"TFDP2"	0.607903901
"ACAT2"	0.480155739
"SLCO3A1"	0.856220384
"ORAI1"	0.796275531
"IL27RA"	0.793095895
"FAM78A"	0.792394301
"TMEM106A"	0.642579657
"SDR39U1"	0.704248366
"PNMA2"	0.789741115
"LNX2"	0.776567606
"ABCD4"	0.195321181
"HDAC2"	0.637748672
"ZNF763"	0.313522774
"WDR93"	0.140813419
"SFTPA1"	0.726456801
"GUCY2D"	0.78440819
"C2CD3"	0.17871732
"GALNT10"	0.623987949
"ACTL6B"	0.716524714
"CTDSP1"	0.604433211
"RPS6KA5"	0.690038297
"SRPX2"	0.71749183
"WDR5"	0.651563521
"AR"	0.832426981
"C9orf135"	0.720521855
"OPN4"	0.671376634
"RAG1"	0.860825163
"ZNF483"	0.756811172
"ELL2"	0.758704555
"ECM1"	0.130616319
"SF3A1"	0.821475184
"TRIP10"	0.798481924
"DDX50"	0.312809947
"SH3GLB2"	0.631383783
"DCLRE1C"	0.315043403
"ADARB2"	0.890308415
"SLC45A4"	0.768037173
"HNRNPK"	0.69723652
"CRIM1"	0.848512561
"VWA1"	0.803714257
"ATP6AP1L"	0.502324346
"MFSD6"	0.814881536
"HELB"	0.596304636
"TSSK4"	0.206946487
"AAK1"	0.578876634
"TCF25"	0.696276552
"PGBD5"	0.75581393
"ZNF506"	0.3170721
"GINS1"	0.69932547
"EXOC4"	0.23461346
"PNCK"	0.713069342
"TRAF2"	0.795957414
"TCEB3"	0.795489685
"LRRC37A2"	0.938374694
"SMARCD3"	0.67616779
"LYG2"	0.347069036
"ICAM2"	0.692074653
"EYA2"	0.778467116
"BAHD1"	0.865408497
"XYLT1"	0.884050756
"WDR89"	0.552850797
"LIPE"	0.748979269
"PDGFRL"	0.644013991
"ARIH1"	0.716230596
"SNX13"	0.808931781
"PPP4R4"	0.30566585
"HAUS5"	0.796820364
"TP53I3"	0.217002145
"FNIP2"	0.47572406
"LYG1"	0.317035335
"IL1RAP"	0.720514195
"CDH24"	0.764261132
"GUCY1A2"	0.779819751
"ALCAM"	0.708933824
"DAXX"	0.819918811
"KRIT1"	0.303690257
"CRAMP1L"	0.892579146
"IL34"	0.74638991
"NBPF24"	0.786606413
"HSF2"	0.66902931
"MTX2"	0.359134498
"NFATC2"	0.874105903
"CSTF2"	0.733306781
"EVI5L"	0.842503064
"TM9SF3"	0.67936683
"C2CD2L"	0.744367851
"ARCN1"	0.689052798
"STRN4"	0.847902369
"SLC43A1"	0.7753125
"UGT1A4"	0.51685866
"AEN"	0.786744281
"NR2C1"	0.701668709
"ZNF226"	0.177608762
"NEMF"	0.356346507
"GAB2"	0.805396752
"CLCN5"	0.799481209
"TFPI2"	0.661705984
"PROX1"	0.820964563
"RRS1"	0.81549326
"PCDH9"	0.888871017
"NF2"	0.749985703
"ARPC2"	0.619025735
"CCNT1"	0.77884906
"CCDC132"	0.288045854
"EZR"	0.626316381
"STAR"	0.691878064
"DSCR3"	0.782798203
"GTF2H3"	0.555914011
"CASC3"	0.809796262
"SLC5A11"	0.747350388
"TCTN2"	0.368505413
"CAMKK2"	0.693116319
"TRIM56"	0.826189236
"KSR2"	0.654470486
"RSBN1L"	0.831784109
"SV2C"	0.810257864
"HMHA1"	0.868358354
"ACTR3B"	0.690661765
"DARS"	0.318872038
"JAKMIP3"	0.372413705
"CHRNG"	0.19768944
"CACNA1H"	0.150927288
"CIB1"	0.699883068
"CDK19"	0.704595078
"STX10"	0.702141033
"ERBB2"	0.753186275
"NYAP1"	0.855778186
"NR3C1"	0.768586091
"SMPD2"	0.418142872
"MATR3"	0.645696487
"RGAG1"	0.901418505
"C7orf57"	0.750469771
"TBX19"	0.69985192
"HNRNPC"	0.675326797
"SLC25A1"	0.772570976
"CELF3"	0.679760519
"ZNF174"	0.783198529
"FNBP1"	0.580478452
"TM2D1"	0.712236009
"PDHA2"	0.799784518
"NQO1"	0.514584865
"TSSC1"	0.813683109
"C21orf33"	0.785697508
"KCNH4"	0.865261438
"SYNPO2L"	0.847039931
"UACA"	0.225548407
"POP5"	0.7025
"GAS6"	0.649589971
"KIAA1407"	0.015505515
"ADAMTS19"	0.166581904
"RAB41"	0.724178922
"ZNF532"	0.858242443
"LRRC41"	0.837855392
"IRAK1BP1"	0.543997141
"CYP3A4"	0.3804856
"CABP2"	0.74109375
"BMPR2"	0.385232333
"LCP1"	0.727086908
"ZNF134"	0.703633578
"NAB1"	0.655167484
"ELOVL7"	0.638871017
"DEFB128"	0.761008476
"OBP2A"	0.716906658
"C17orf70"	0.871078431
"WDR47"	0.683380821
"NARF"	0.578974673
"GDF2"	0.827040441
"FKBPL"	0.69787837
"TRAF3IP1"	0.131692708
"GNG13"	0.764931066
"TBRG4"	0.792987643
"YAP1"	0.703079044
"LIN54"	0.759099775
"TRIM71"	0.882044016
"SPOCK3"	0.576237234
"SLC7A14"	0.834810049
"TNNI3"	0.69505719
"POC1B"	0.545048509
"ERCC6L"	0.859661969
"ZBTB38"	0.895918607
"ATP6V0A1"	0.624017565
"NAF1"	0.716012561
"MAP7D1"	0.840288501
"SLC4A2"	0.499157986
"NYAP2"	0.841763174
"ARHGAP22"	0.709695159
"GULP1"	0.517824755
"COG4"	0.325332925
"TAF1D"	0.495203227
"SARS"	0.726919424
"CLEC11A"	0.670959457
"SLC38A11"	0.474574142
"F11R"	0.592143076
"LCN1"	0.728049428
"ZFYVE27"	0.602224265
"ZNF345"	0.334770731
"C3orf38"	0.668759191
"PCDHB15"	0.888063215
"CNTD1"	0.750786356
"JMY"	0.61220435
"MPP1"	0.670474877
"IDH3G"	0.73018076
"GNB1L"	0.832825776
"ZNF83"	0.515084763
"F7"	0.754060968
"PCCB"	0.291157067
"GPD1"	0.778580984
"LDLRAD3"	0.645435049
"HDAC7"	0.768429841
"VPS39"	0.578946589
"TAS1R2"	0.658263889
"ZDHHC5"	0.814004289
"TESK2"	0.670320159
"HAT1"	0.625967627
"DPY19L1"	0.718373162
"ERC1"	0.635765931
"MRM1"	0.821547181
"FAM193B"	0.791824449
"MCM5"	0.856130515
"GALNT13"	0.688800041
"FANK1"	0.485132251
"SNX32"	0.637670547
"BRPF3"	0.820726103
"KDM2A"	0.665773591
"CDC42BPA"	0.024970895
"SYK"	0.799338746
"CYS1"	0.767233967
"GAB3"	0.727555147
"KANSL1"	0.832356516
"PITPNM2"	0.699055351
"PHEX"	0.790710784
"NIPSNAP3B"	0.368228145
"ZNF708"	0.732261029
"ARHGAP36"	0.771540033
"NCOR1"	0.783958844
"POLR3C"	0.150242545
"APEX1"	0.590305862
"CD200R1L"	0.485935458
"NUCB1"	0.555712827
"NELL2"	0.303071385
"SLC11A2"	0.718706597
"TGFBR3"	0.453624387
"PDE4B"	0.785390625
"SLC5A1"	0.802016442
"HIRA"	0.843022365
"GPR149"	0.698401246
"KAZALD1"	0.797694547
"BST1"	0.514957618
"ATG9A"	0.475373775
"SPATA22"	0.342349877
"METTL21A"	0.49731924
"MTSS1L"	0.858407373
"SLC35E3"	0.750606618
"MRPL46"	0.753246017
"PRAMEF12"	0.747351409
"GALNTL6"	0.420661765
"ENPP5"	0.642445364
"GMCL1"	0.654499081
"CEACAM8"	0.583006536
"ABLIM2"	0.809271344
"PRKCD"	0.827984579
"PHF11"	0.719665543
"PLRG1"	0.457353452
"RABGGTA"	0.695597937
"CCKAR"	0.829496528
"NBPF11"	0.786606413
"NSUN5"	0.573224571
"LGMN"	0.611127962
"PPP2R5C"	0.692775225
"ALOX5"	0.823743873
"LLGL1"	0.84925143
"CDC27"	0.774682394
"HOXB2"	0.859090584
"MPG"	0.730669935
"CDH4"	0.892057292
"ULK2"	0.602649612
"BICD2"	0.909861622
"PIP5K1C"	0.882731822
"PAQR5"	0.762421875
"CANX"	0.481871936
"NBPF15"	0.755606618
"DKC1"	0.478452308
"RAD21"	0.72694087
"PLIN2"	0.639785029
"SAFB2"	0.928607537
"CD3EAP"	0.77059232
"ITGA11"	0.326254596
"DPYSL4"	0.656935764
"SGCE"	0.418819955
"FAM50A"	0.635305351
"GPATCH1"	0.57125
"ZUFSP"	0.562118566
"MIF4GD"	0.658494179
"FAM83H"	0.886573223
"CCT8L2"	0.794374489
"ZDHHC16"	0.541644199
"C10orf2"	0.779749285
"GRIN2A"	0.924979065
"USP48"	0.640914522
"PODN"	0.838171977
"EVX1"	0.845972733
"CDH22"	0.901981209
"TRPV4"	0.722586295
"TEKT1"	0.655377859
"ANKRD13D"	0.760201695
"CELA3A"	0.590305862
"KIF1C"	0.877502553
"RNF17"	0.556008987
"C12orf42"	0.727213542
"MFSD10"	0.795076593
"LRSAM1"	0.343591708
"CDCA7"	0.705610703
"IFIT1B"	0.785790441
"AURKB"	0.63736009
"SGK3"	0.371327104
"KCNK2"	0.677998366
"GPHN"	0.66126634
"SATB2"	0.662308517
"CEP85"	0.795910948
"ADCK1"	0.695018382
"PODXL"	0.743024408
"SMURF2"	0.617076185
"SGSM1"	0.884565972
"CDK17"	0.6610529
"PRKCE"	0.860401348
"MGMT"	0.736962316
"C8B"	0.647644506
"ZNF783"	0.740459048
"CYP8B1"	0.775239481
"NEIL3"	0.744468444
"HTATSF1"	0.7961923
"POU1F1"	0.716481822
"HLA-G"	0.707555658
"VPS53"	0.80591248
"RPGR"	0.783576389
"MID2"	0.77645578
"LUZP2"	0.543517157
"ROBO3"	0.566856618
"WDR83"	0.755922692
"ACADSB"	0.154584355
"TMEM184C"	0.629546569
"EFNA3"	0.759463337
"TRPC1"	0.643407884
"PSG2"	0.683458946
"COX18"	0.762356005
"TTC38"	0.134403595
"KLK8"	0.442874796
"SOX13"	0.577445874
"ASNS"	0.718490094
"ANXA7"	0.548391033
"HSF1"	0.773998162
"ABHD3"	0.721972529
"CHRNB2"	0.779250408
"C3orf67"	0.344046671
"PRDM13"	0.877847733
"OVCH2"	0.741542586
"ZNF408"	0.731823938
"HSD17B6"	0.566371017
"UBE2Q1"	0.64022212
"AHCYL2"	0.329896344
"AQP12A"	0.645878268
"PTPRK"	0.170831291
"ZNF609"	0.873580474
"SPAG1"	0.266756536
"DDX25"	0.505981413
"ROR2"	0.875127655
"DSTYK"	0.34681781
"NDST3"	0.521492034
"WDR24"	0.905922692
"UBQLN4"	0.767867647
"SORD"	0.792604167
"SMYD3"	0.223908292
"SNRNP35"	0.675392157
"DHX40"	0.792070057
"GDF9"	0.349009906
"ZNF222"	0.588845486
"PHTF2"	0.74457261
"NUDT22"	0.716731516
"NUP153"	0.845036765
"C1orf56"	0.7670481
"ZCCHC3"	0.793771957
"DHRS7"	0.679601205
"GJA8"	0.797056781
"DUS4L"	0.643259293
"ZNF620"	0.766794322
"UPF2"	0.80974469
"PRR14"	0.743686172
"PTGER2"	0.839808007
"ZNF683"	0.769263685
"T"	0.75974469
"CBR4"	0.617844158
"HCN1"	0.848159722
"EML4"	0.623625919
"CDC40"	0.699926981
"DHX15"	0.807311581
"GOLGA4"	0.223086703
"HIF1A"	0.796369485
